ID,Lat,Lon
1,41.79625619999999,-87.602367
2,41.7991574,-87.59582879999999
3,41.7892116,-87.60406619999999
4,41.7806003,-87.5864564
5,41.7892116,-87.60406619999999
6,41.79770155,-87.60509585
7,41.8027454,-87.5907382
8,41.785686,-87.5910433
9,41.79457499999999,-87.601637
10,41.79992319999999,-87.59161379999999
11,41.7999386,-87.5911268
12,41.8102825,-87.59221219999999
13,41.7910678,-87.60495069999999
14,41.7882484,-87.5909839
15,41.7895653,-87.5873883
16,41.7895653,-87.5873883
17,41.7954867,-87.6020783
18,41.7901437,-87.59606149999999
19,41.7916469,-87.6034081
20,41.7845959,-87.6008803
21,41.7901841,-87.6045875
22,41.7986738,-87.59972594999999
23,41.7913526,-87.60433309999999
24,41.7934284,-87.5839056
26,41.7929823,-87.60100320000001
27,41.7914497,-87.59403305000001
28,41.789734,-87.6015371
29,41.797814,-87.596811
30,41.7845959,-87.6008803
31,41.78952109999999,-87.60424909999999
32,41.7892116,-87.60406619999999
33,41.7901437,-87.59606149999999
34,41.78952109999999,-87.60424909999999
35,41.78952109999999,-87.60424909999999
36,41.7903948,-87.6038772
37,41.790212125,-87.59640075
38,41.7901437,-87.59606149999999
39,41.793204,-87.602639
40,41.7877085,-87.6036874
41,41.78852391666666,-87.59673670000001
42,41.7994513,-87.59583085
43,41.7839373,-87.60368160000002
44,41.78621425,-87.59296434999999
45,41.7853228,-87.60066069999999
46,41.7981626,-87.58905999999999
47,41.7846534,-87.60485949999999
48,41.7910678,-87.60495069999999
49,41.7854503,-87.603927
50,41.7892116,-87.60406619999999
51,41.7910678,-87.60495069999999
52,41.7992743,-87.5843084
53,41.8058503,-87.5956079
54,41.7823388,-87.5946903
55,41.8021008,-87.59634249999999
56,41.7854005,-87.6002883
57,41.79937953333333,-87.6026888
58,41.79693067999999,-87.60213351999998
59,41.7881189,-87.5898105
60,41.794766,-87.60163899999999
61,41.7912712,-87.59819279999999
62,41.7898637,-87.60276669999999
63,41.7889661,-87.60093189999999
64,41.7846534,-87.60485949999999
65,41.7878702,-87.59637719999999
66,41.7899689,-87.6052594
67,41.79639969999999,-87.5949528
68,41.7878888,-87.59475809999999
69,41.7902906,-87.6036892
70,41.7935817,-87.5989699
71,41.792279,-87.599954
72,41.7854005,-87.6002883
73,41.7840675,-87.6043861
74,41.7890602,-87.60645459999999
75,41.8000345,-87.58740449999999
76,41.7895848,-87.59641409999999
77,41.7934284,-87.5839056
78,41.7929823,-87.60100320000001
79,41.78952109999999,-87.60424909999999
80,41.7878702,-87.59637719999999
81,41.7979407,-87.59970829999999
82,41.7910678,-87.60495069999999
83,41.7903948,-87.6038772
84,41.7920395,-87.6017426
85,41.7845959,-87.6008803
86,41.7905318,-87.5948216
87,41.78796639999999,-87.59953639999999
88,41.7892116,-87.60406619999999
89,41.7846534,-87.60485949999999
90,41.7934642,-87.60020039999999
91,41.794474,-87.6016284
92,41.794474,-87.6016284
93,41.7900088,-87.60020999999999
94,41.7892116,-87.60406619999999
95,41.7900088,-87.60020999999999
96,41.7986245,-87.5893995
97,41.7903948,-87.6038772
98,41.8021802,-87.59033699999999
99,41.7846534,-87.60485949999999
100,41.7845959,-87.6008803
101,41.78796639999999,-87.59953639999999
102,41.803223900000006,-87.59659690000001
103,41.7932743,-87.5992108
104,41.7880686,-87.5956212
105,41.7974439,-87.59258345
106,41.7888793,-87.6049986
107,41.78874435,-87.59018885
108,41.7929725,-87.5999293
109,41.792015,-87.59772199999999
110,41.7929725,-87.5999293
111,41.7858644,-87.6060378
112,41.79102779999999,-87.59674919999999
113,41.7899689,-87.6052594
114,41.8000186,-87.59634679999999
115,41.7845959,-87.6008803
116,41.7878636,-87.60211729999999
117,41.783216199999984,-87.59789269999999
118,41.78802779999999,-87.5939404
119,41.7910678,-87.60495069999999
120,41.7912278,-87.587041
121,41.7845959,-87.6008803
122,41.7845959,-87.6008803
123,41.7910678,-87.60495069999999
124,41.78411154999999,-87.598714
125,41.790866,-87.596749
126,41.7845959,-87.6008803
127,41.78952109999999,-87.60424909999999
128,41.7930085,-87.585454
129,41.7935817,-87.5989699
130,41.7851676,-87.5985919
131,41.7913053,-87.5907458
132,41.7992755,-87.5953309
133,41.7892116,-87.60406619999999
134,41.7904914,-87.58703435
135,41.7901748,-87.59914119999999
136,41.79457499999999,-87.601637
137,41.7883128,-87.6045656
138,41.7846534,-87.60485949999999
139,41.7941207,-87.5842622
140,41.7891369,-87.5954551
141,41.7846534,-87.60485949999999
142,41.7882484,-87.5909839
143,41.7857879,-87.586997
144,41.7949237,-87.60126559999999
145,41.7882484,-87.5909839
146,41.7885418,-87.59704579999999
147,41.792015,-87.59772199999999
148,41.7901748,-87.59914119999999
149,41.7986738,-87.59972594999999
150,41.7891369,-87.5954551
151,41.8021802,-87.59033699999999
152,41.8115958,-87.59800729999999
153,41.7877305,-87.6012293
154,41.7950649,-87.5878062
155,41.7950533,-87.58511670000001
156,41.7845959,-87.6008803
157,41.790866,-87.596749
158,41.78962,-87.58657500000001
159,41.7976778,-87.60302709999999
160,41.7979351,-87.5893372
161,41.7910678,-87.60495069999999
162,41.800104899999994,-87.60285045
163,41.792218,-87.6057469
164,41.7919788,-87.5983645
165,41.7855187,-87.601897
166,41.791235,-87.597702
167,41.7973696,-87.5901476
168,41.7911308,-87.60274969999999
169,41.7910678,-87.60495069999999
170,41.798424,-87.605459
171,41.7892116,-87.60406619999999
172,41.78869700000001,-87.6006031
173,41.7901437,-87.59606149999999
174,41.7879395,-87.5981944
175,41.7879118,-87.6008291
176,41.7999353,-87.595523
177,41.7974439,-87.59258345
178,41.8040622,-87.60429219999999
179,41.8008314,-87.60340729999999
180,41.7854503,-87.603927
181,41.7899689,-87.6052594
182,41.794474,-87.6016284
183,41.800104899999994,-87.60285045
184,41.7853228,-87.60066069999999
185,41.80126285,-87.6027089
186,41.79457499999999,-87.601637
187,41.7851676,-87.5985919
188,41.7997902,-87.5909647
189,41.79056575,-87.5902304
190,41.7895621,-87.601259
191,41.7914067,-87.5980738
192,41.7878722,-87.5890975
193,41.7929823,-87.60100320000001
194,41.7901437,-87.59606149999999
195,41.7892116,-87.60406619999999
196,41.7913375,-87.590736825
197,41.7845959,-87.6008803
198,41.7892116,-87.60406619999999
199,41.800751,-87.590997
200,41.7846534,-87.60485949999999
201,41.78802779999999,-87.5939404
202,41.7910678,-87.60495069999999
203,41.7910678,-87.60495069999999
204,41.7895762,-87.60093239999999
205,41.78324815,-87.59471155
206,41.8085078,-87.59747949999999
207,41.7846534,-87.60485949999999
208,41.7891369,-87.5954551
209,41.7919788,-87.5983645
210,41.8010125,-87.58741909999999
211,41.7878636,-87.60211729999999
212,41.7911902,-87.6040112
213,41.7889661,-87.60093189999999
214,41.79661350000001,-87.59654004999999
215,41.7967483,-87.6022442
216,41.7894273,-87.59154939999999
217,41.7929725,-87.5999293
218,41.7889661,-87.60093189999999
219,41.7892116,-87.60406619999999
220,41.792279,-87.599954
221,41.7905841,-87.6053771
222,41.7920395,-87.6017426
223,41.7839492,-87.5958769
224,41.8036234,-87.58565159999999
225,41.79537149999999,-87.58524930000002
226,41.7991982,-87.58754270000001
227,41.7845959,-87.6008803
228,41.790866,-87.596749
229,41.7919788,-87.5983645
230,41.7845959,-87.6008803
231,41.7995481,-87.58720579999999
232,41.7935817,-87.5989699
233,41.7892116,-87.60406619999999
234,41.7889561,-87.5982904
235,41.7899689,-87.6052594
236,41.7912614,-87.59920749999999
237,41.7899689,-87.6052594
238,41.7880092,-87.5987709
239,41.789734,-87.6015371
240,41.790225,-87.60255599999999
241,41.7851676,-87.5985919
242,41.7912883,-87.5968463
243,41.7877085,-87.6036874
244,41.78318105,-87.6011243
245,41.79814289999999,-87.5827101
247,41.79128499999999,-87.59196899999999
248,41.7892116,-87.60406619999999
249,41.7954288,-87.58513169999999
250,41.7991982,-87.58754270000001
251,41.796587,-87.58902789999999
252,41.789650249999994,-87.59236475
253,41.7853228,-87.60066069999999
255,41.7878636,-87.60211729999999
256,41.7899689,-87.6052594
257,41.7901516,-87.6010282
258,41.798639599999994,-87.60390235
259,41.7929823,-87.60100320000001
260,41.7912712,-87.59819279999999
261,41.7901841,-87.6045875
262,41.796699,-87.5914983
263,41.7934028,-87.60085939999999
264,41.78282325,-87.60297309999999
266,41.80016875,-87.59666179999999
267,41.7927938,-87.59843049999999
268,41.7911902,-87.6040112
269,41.7841154,-87.59833449999999
270,41.7817489,-87.6013487
271,41.7888793,-87.6049986
272,41.7889561,-87.5982904
273,41.7834127,-87.5997373
274,41.805923199999995,-87.60273375
275,41.78796639999999,-87.59953639999999
276,41.7899183,-87.59734110000001
277,41.79457499999999,-87.601637
278,41.7903401,-87.5982804
279,41.789734,-87.6015371
280,41.7839026,-87.60539469999999
281,41.7837009,-87.6069315
282,41.7895239,-87.59097729999999
283,41.7854005,-87.6002883
284,41.806034,-87.5905786
285,41.7899183,-87.59734110000001
286,41.7910678,-87.60495069999999
287,41.7893749,-87.5931645
288,41.7903763,-87.5946046
289,41.7882484,-87.5909839
290,41.78210980000001,-87.60007
291,41.7895762,-87.60093239999999
292,41.7935817,-87.5989699
293,41.7826505,-87.6040276
294,41.78952109999999,-87.60424909999999
295,41.792279,-87.599954
296,41.7877085,-87.6036874
297,41.8010125,-87.58741909999999
298,41.7846534,-87.60485949999999
299,41.78962,-87.58657500000001
300,41.7854503,-87.603927
301,41.7846534,-87.60485949999999
302,41.791235,-87.597702
303,41.789734,-87.6015371
304,41.7932161,-87.59975829999999
306,41.79351339999999,-87.5960709
307,41.7846534,-87.60485949999999
308,41.78869700000001,-87.6006031
309,41.7995466,-87.60325127499999
310,41.79746938333333,-87.59912789999998
311,41.7977149,-87.5949878
312,41.803257,-87.58484109999999
313,41.7919788,-87.5983645
314,41.7929823,-87.60100320000001
315,41.7845959,-87.6008803
316,41.7901841,-87.6045875
317,41.7845959,-87.6008803
318,41.7934613875,-87.59928431249999
319,41.7877444,-87.6054096
320,41.8020508,-87.592135
321,41.793602,-87.59214399999999
322,41.7901006,-87.59771169999999
323,41.7846534,-87.60485949999999
324,41.7918883,-87.5944889
325,41.7932161,-87.59975829999999
326,41.7899689,-87.6052594
327,41.7928673,-87.6015536
328,41.8060521,-87.59057899999999
329,41.7788967,-87.59669319999999
330,41.791235,-87.597702
331,41.792279,-87.599954
332,41.7965439,-87.6035284
333,41.7846534,-87.60485949999999
334,41.79321643,-87.59793492999998
335,41.7891768,-87.60195080000001
336,41.8020249,-87.60165060000001
337,41.78962,-87.58657500000001
338,41.78796639999999,-87.59953639999999
339,41.79132,-87.589652
340,41.793823,-87.5848797
341,41.7976299,-87.6007588
342,41.8049131,-87.5929585
343,41.7998596,-87.5889076
344,41.78796639999999,-87.59953639999999
345,41.7941207,-87.5842622
346,41.791314,-87.6061478
347,41.7913056,-87.5935435
348,41.7840531,-87.5879985
349,41.7845959,-87.6008803
350,41.7846534,-87.60485949999999
351,41.7931,-87.590679
352,41.78952109999999,-87.60424909999999
353,41.783216199999984,-87.59789269999999
354,41.7910678,-87.60495069999999
355,41.7899689,-87.6052594
356,41.7841196,-87.5977739
357,41.793282649999995,-87.59407429999999
358,41.7912278,-87.587041
359,41.798431,-87.6042588
360,41.7846534,-87.60485949999999
361,41.7886079,-87.5987133
362,41.79416215,-87.59490199999999
363,41.7892116,-87.60406619999999
364,41.7846534,-87.60485949999999
365,41.799324,-87.5893684
366,41.791237,-87.5982604
367,41.7913118,-87.59105450000001
368,41.7934028,-87.60085939999999
369,41.7846534,-87.60485949999999
370,41.7845959,-87.6008803
371,41.790225,-87.60255599999999
372,41.7919788,-87.5983645
373,41.8017253,-87.5923473
374,41.7899009,-87.5924969
375,41.7914015,-87.5906761
376,41.7920395,-87.6017426
377,41.7929725,-87.5999293
378,41.79255140000001,-87.6018988
379,41.7880686,-87.5956212
380,41.7845959,-87.6008803
381,41.7888793,-87.6049986
382,41.7845959,-87.6008803
383,41.781552,-87.59258299999999
384,41.7910678,-87.60495069999999
385,41.7991176,-87.59018619999999
386,41.801612,-87.58515849999999
387,41.78952109999999,-87.60424909999999
388,41.792279,-87.599954
389,41.7951219,-87.59492139999999
390,41.782198,-87.595134
391,41.7845959,-87.6008803
392,41.7883128,-87.6045656
393,41.7892116,-87.60406619999999
394,41.7934399,-87.58206779999999
395,41.7845959,-87.6008803
396,41.7845959,-87.6008803
397,41.80014145,-87.5997577
398,41.7878702,-87.59637719999999
399,41.7997902,-87.5909647
400,41.7854503,-87.603927
401,41.7886421,-87.5927603
402,41.7913053,-87.5907458
403,41.7943593,-87.59782489999999
404,41.799796,-87.594741
405,41.7901841,-87.6045875
407,41.7845959,-87.6008803
408,41.7895463,-87.6036965
409,41.783623,-87.59425499999999
410,41.7981854,-87.5948559
411,41.7805191,-87.5946307
412,41.7889661,-87.60093189999999
413,41.791573,-87.605226
414,41.80016875,-87.59666179999999
415,41.7880686,-87.5956212
416,41.80220629999999,-87.5968839
417,41.792015,-87.59772199999999
418,41.7878419,-87.5914952
419,41.79698519999999,-87.5977858
420,41.7879118,-87.6008291
421,41.7927938,-87.59843049999999
422,41.7994931,-87.6062511
423,41.7935817,-87.5989699
424,41.7846534,-87.60485949999999
425,41.7846534,-87.60485949999999
426,41.789734,-87.6015371
427,41.7846534,-87.60485949999999
428,41.797698499999996,-87.58132899999998
429,41.79457499999999,-87.601637
430,41.7915074,-87.5889392
431,41.7842143,-87.60343019999999
432,41.8040622,-87.60429219999999
433,41.7993815,-87.5827001
434,41.7991202,-87.59774940000001
435,41.7935817,-87.5989699
436,41.8033751,-87.5867708
437,41.7892116,-87.60406619999999
438,41.7912883,-87.5968463
439,41.7929725,-87.5999293
440,41.7889661,-87.60093189999999
441,41.78295,-87.5943458
442,41.797698499999996,-87.58132899999998
443,41.80318955,-87.60399035
444,41.794766,-87.60163899999999
445,41.794474,-87.6016284
446,41.7899689,-87.6052594
447,41.790225,-87.60255599999999
448,41.7991979,-87.590829
449,41.8043858,-87.6054463
450,41.7957887,-87.5860376
451,41.79532089999999,-87.5900561
452,41.7993748,-87.60131299999999
453,41.796614,-87.6009009
454,41.80154605,-87.60341954999998
455,41.7882484,-87.5909839
456,41.7905318,-87.5948216
457,41.7912278,-87.587041
458,41.7930575,-87.59782469999999
459,41.7997026,-87.5876869
460,41.7846534,-87.60485949999999
461,41.7891369,-87.5954551
462,41.792279,-87.599954
463,41.7892116,-87.60406619999999
464,41.7877305,-87.6012293
465,41.785019,-87.595094
466,41.78952109999999,-87.60424909999999
467,41.7912712,-87.59819279999999
468,41.7920395,-87.6017426
469,41.7846534,-87.60485949999999
470,41.78416,-87.5931038
471,41.7901841,-87.6045875
472,41.7917016,-87.5900948
473,41.78802779999999,-87.5939404
474,41.803257,-87.58484109999999
475,41.7981626,-87.58905999999999
476,41.7912712,-87.5937445
477,41.7904919,-87.6009826
478,41.7929725,-87.5999293
479,41.7888793,-87.6049986
480,41.7858787,-87.6044278
481,41.7910678,-87.60495069999999
482,41.7979555,-87.59906575
483,41.7895762,-87.60093239999999
484,41.7846534,-87.60485949999999
485,41.789734,-87.6015371
486,41.7785315,-87.5980675
487,41.7948812,-87.59738349999999
488,41.7991923,-87.6001364
489,41.7932161,-87.59975829999999
490,41.7895033,-87.59317159999999
491,41.7846534,-87.60485949999999
492,41.7911308,-87.60274969999999
493,41.78962,-87.58657500000001
494,41.7892116,-87.60406619999999
495,41.7895762,-87.60093239999999
496,41.79457499999999,-87.601637
497,41.7892116,-87.60406619999999
498,41.7978544,-87.5882768
499,41.797288175000006,-87.594791
500,41.7846534,-87.60485949999999
501,41.7901516,-87.6010282
502,41.7919425,-87.60283989999999
503,41.7932161,-87.59975829999999
504,41.7899689,-87.6052594
505,41.7813616,-87.60556199999999
506,41.78952109999999,-87.60424909999999
507,41.7953176,-87.5932155
508,41.7883128,-87.6045656
509,41.7945676,-87.60060299999999
510,41.7977642,-87.6025255
511,41.7846534,-87.60485949999999
512,41.7932161,-87.59975829999999
513,41.79803645,-87.5910643
514,41.813,-87.6034016
515,41.782792,-87.59451779999999
516,41.7733656,-87.56721160000001
517,41.7919425,-87.60283989999999
518,41.7911902,-87.6040112
519,41.7950084,-87.58921720000001
520,41.78448969999999,-87.59671019999999
521,41.792279,-87.599954
522,41.7919425,-87.60283989999999
523,41.785371,-87.59707639999999
524,41.7847535,-87.592671
525,41.7929452,-87.5950711
526,41.7845959,-87.6008803
527,41.784479,-87.6023214
528,41.7978976,-87.5949931
529,41.7846534,-87.60485949999999
530,41.7898022,-87.5959359
531,41.7913661,-87.6013016
532,41.8021389,-87.5866612
533,41.7997408,-87.6023443
534,41.78802779999999,-87.5939404
535,41.79865465,-87.60129275
536,41.789257,-87.58979699999999
537,41.7905318,-87.5948216
538,41.7914892,-87.5909303
539,41.7911308,-87.60274969999999
540,41.7889661,-87.60093189999999
541,41.7987031,-87.59662624999999
542,41.7892116,-87.60406619999999
543,41.8020249,-87.60165060000001
544,41.7896827,-87.60405019999999
545,41.7910678,-87.60495069999999
546,41.7824444,-87.5881606
547,41.7804242,-87.5972999
548,41.7893783,-87.6025521
549,41.78451099999999,-87.604023
550,41.7895621,-87.601259
551,41.7915946,-87.6022845
552,41.7843541,-87.5935113
553,41.7822261,-87.60556249999999
554,41.7846534,-87.60485949999999
555,41.78319054999999,-87.59894614999999
556,41.7997077,-87.6045204
557,41.7809612,-87.60234220000001
558,41.7809927,-87.6039586
559,41.79665184999999,-87.5996826
560,41.7855187,-87.601897
561,41.7802432,-87.60220559999999
562,41.7877085,-87.6036874
563,41.7888793,-87.6049986
564,41.78962,-87.58657500000001
565,41.7878636,-87.60211729999999
566,41.7919788,-87.5983645
567,41.7892116,-87.60406619999999
568,41.7886421,-87.5927603
569,41.7911998,-87.5999233
570,41.7994513,-87.59583085
571,41.7846534,-87.60485949999999
572,41.7964721,-87.6012428
573,41.7910678,-87.60495069999999
574,41.7910678,-87.60495069999999
575,41.789734,-87.6015371
576,41.794099349999996,-87.59648250000001
577,41.789397,-87.59280609999999
578,41.7903948,-87.6038772
579,41.7899689,-87.6052594
580,41.796669,-87.60423899999999
581,41.78213179999999,-87.59514639999999
582,41.7997026,-87.5876869
583,41.78324815,-87.59471155
584,41.802959,-87.60470099999999
585,41.7927938,-87.59843049999999
586,41.7910678,-87.60495069999999
587,41.78318105,-87.6011243
588,41.803925,-87.59225699999999
589,41.7889661,-87.60093189999999
590,41.7846534,-87.60485949999999
591,41.790225,-87.60255599999999
592,41.794474,-87.6016284
593,41.7913661,-87.6013016
594,41.794474,-87.6016284
595,41.7912712,-87.59819279999999
596,41.789734,-87.6015371
597,41.8058509,-87.591099
598,41.808831,-87.601023
599,41.7929725,-87.5999293
600,41.792425800000004,-87.58870464999998
601,41.7891369,-87.5954551
602,41.7898839,-87.5960168
603,41.794474,-87.6016284
604,41.7892116,-87.60406619999999
605,41.7804559,-87.6010685
606,41.79055175,-87.59319895000002
607,41.79351339999999,-87.5960709
608,41.7932161,-87.59975829999999
609,41.8055574,-87.5964568
610,41.7912712,-87.59819279999999
611,41.7841961,-87.59142059999999
612,41.7854503,-87.603927
613,41.7892116,-87.60406619999999
614,41.7929725,-87.5999293
615,41.800219,-87.588073
616,41.7977632,-87.601569
617,41.8114017,-87.5993045
618,41.7910678,-87.60495069999999
619,41.7932161,-87.59975829999999
620,41.791235,-87.597702
621,41.7905318,-87.5948216
622,41.7918398,-87.5943853
623,41.7853228,-87.60066069999999
624,41.7879447,-87.5901755
625,41.7956411,-87.5915079
626,41.7886421,-87.5927603
627,41.792279,-87.599954
628,41.7911998,-87.5999233
629,41.789397,-87.59280609999999
630,41.7911308,-87.60274969999999
631,41.7932263,-87.5984127
632,41.7846534,-87.60485949999999
633,41.7880686,-87.5956212
634,41.7967391,-87.5887973
635,41.7888793,-87.6049986
636,41.7910678,-87.60495069999999
637,41.7846534,-87.60485949999999
638,41.7845959,-87.6008803
639,41.78282325,-87.60297309999999
640,41.789734,-87.6015371
641,41.804217,-87.5930423
642,41.794766,-87.60163899999999
643,41.8040967,-87.6038064
644,41.785135,-87.6011573
645,41.7848153,-87.60159809999999
646,41.7966516,-87.5996771
647,41.7898637,-87.60276669999999
648,41.789734,-87.6015371
649,41.8032804,-87.5836988
650,41.7956081,-87.6000492
651,41.7929725,-87.5999293
652,41.7892417,-87.59749049999999
653,41.7891369,-87.5954551
654,41.790866,-87.596749
655,41.7929725,-87.5999293
656,41.8030029,-87.603419
657,41.798451,-87.59692249999999
659,41.790225,-87.60255599999999
660,41.7952617,-87.5967546
661,41.7972003,-87.5888046
662,41.7981411,-87.5958385
663,41.800612,-87.602509
664,41.7793468,-87.5922605
665,41.79055175,-87.59319895000002
666,41.7892116,-87.60406619999999
667,41.7911308,-87.60274969999999
668,41.7813804,-87.6059377
669,41.800101049999995,-87.60393334999999
670,41.802743,-87.595828
671,41.8009658,-87.5917889
672,41.79931000000001,-87.5919614
673,41.7877673,-87.5979953
674,41.7949629,-87.60569339999999
675,41.7901841,-87.6045875
676,41.7892417,-87.59749049999999
677,41.7846534,-87.60485949999999
678,41.792279,-87.599954
679,41.7910678,-87.60495069999999
680,41.79457499999999,-87.601637
681,41.7877085,-87.6036874
682,41.7901748,-87.59914119999999
683,41.7879118,-87.6008291
684,41.78948889999999,-87.60611229999999
685,41.8019189,-87.5880092
686,41.792983,-87.592984
687,41.80513435,-87.59189710000001
688,41.7847535,-87.592671
689,41.7846534,-87.60485949999999
690,41.8004711,-87.5963558
691,41.7934284,-87.5839056
692,41.8021497,-87.5924144
693,41.7910228,-87.6015292
694,41.790225,-87.60255599999999
695,41.8102825,-87.59221219999999
696,41.79239705,-87.5916257
697,41.7990147,-87.5947788
698,41.7919425,-87.60283989999999
699,41.7845959,-87.6008803
700,41.7941578,-87.58898754999998
701,41.7876384,-87.6060609
702,41.8008584,-87.5880251
703,41.7878636,-87.60211729999999
704,41.8021497,-87.5924144
705,41.7899689,-87.6052594
706,41.7911308,-87.60274969999999
707,41.78952109999999,-87.60424909999999
708,41.7911308,-87.60274969999999
709,41.794845,-87.596823
710,41.7971266,-87.593414
711,41.7910678,-87.60495069999999
712,41.7859054,-87.5880184
713,41.8060383,-87.5935387
714,41.7892116,-87.60406619999999
715,41.80084185,-87.60264425
716,41.7883128,-87.6045656
717,41.783216199999984,-87.59789269999999
718,41.7846534,-87.60485949999999
719,41.79785930000001,-87.59221219999999
720,41.78137520000001,-87.600813
721,41.7899689,-87.6052594
722,41.7846534,-87.60485949999999
723,41.7846534,-87.60485949999999
724,41.7901841,-87.6045875
725,41.78802779999999,-87.5939404
726,41.7963149,-87.60138455
727,41.797976000000006,-87.59580245
728,41.7999355,-87.5880225
729,41.7910678,-87.60495069999999
730,41.79659625,-87.58874639999999
731,41.7888793,-87.6049986
732,41.7932161,-87.59975829999999
733,41.78802779999999,-87.5939404
734,41.7857443,-87.59029559999999
735,41.7885151,-87.6040574
736,41.792279,-87.599954
